feature_id,layer_id,source_status,operational_status_code,operational_status_ar,evidence_type,evidence_reference,confidence,institutional_confirmation_required,notes
LY-HOT-000533,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000534,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000535,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000536,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000537,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000538,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000539,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000540,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000541,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000542,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000543,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000544,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000545,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000546,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000547,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000548,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000549,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000550,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000551,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000552,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000553,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000554,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000555,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000556,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000557,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000558,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000559,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000560,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000561,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000562,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000563,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000564,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000567,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000568,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000569,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000571,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000572,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00001,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00002,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00003,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00004,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00005,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00006,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00007,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00008,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00009,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00010,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00011,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00012,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00013,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00014,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00015,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00016,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00017,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00018,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00019,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00020,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00021,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00022,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00023,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00024,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00025,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00026,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00027,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00028,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00029,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00030,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00031,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00032,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00033,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00034,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00035,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00036,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00037,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00038,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00039,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00040,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00041,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00042,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00043,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
LY-FNB-RES-TRI-00044,tripoliRestaurants,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-restaurants.kml,high,true,Unknown does not mean closed.
