review_id,image_id,master_image_id,source_relative_path,review_priority,feature_id_before,feature_id_proposed,layer_id,feature_name_ar,visual_match_status,reviewer_decision,verified_role,technical_quality_before,technical_quality_after,duplicate_decision,rights_status,rights_evidence,publication_permission,attribution_required,source_credit,reviewer_name,review_date,decision_confidence,manual_review_completed,validation_method,notes
P2REV-000584,IMG-8260C35E37C8BB09,IMG-82C4B38860F356A2,assets/images/hotels/hotels-LY-HOTELS-00080-02.webp,PRIORITY_A,LY-HOT-000080,LY-HOT-000080,hotels,فندق النقازة الخمس,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000585,IMG-607271CAD4763085,IMG-878A93F9BCF924DC,assets/images/hotels/hotels-LY-HOTELS-00080-03.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000586,IMG-0072368E13CFE601,IMG-878A93F9BCF924DC,assets/images/hotels/hotels-LY-HOTELS-00080-03.webp,PRIORITY_A,LY-HOT-000080,LY-HOT-000080,hotels,فندق النقازة الخمس,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000587,IMG-215927A3971281C9,IMG-BD230755B5C8E0E2,assets/images/hotels/hotels-LY-HOTELS-00080-04.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000588,IMG-3774034861DF847F,IMG-BD230755B5C8E0E2,assets/images/hotels/hotels-LY-HOTELS-00080-04.webp,PRIORITY_A,LY-HOT-000080,LY-HOT-000080,hotels,فندق النقازة الخمس,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000589,IMG-3460EBF2B344E8E5,IMG-E3609CD7F024E87B,assets/images/hotels/hotels-LY-HOTELS-00080-05.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000590,IMG-4AE1EF36145F026A,IMG-E3609CD7F024E87B,assets/images/hotels/hotels-LY-HOTELS-00080-05.webp,PRIORITY_A,LY-HOT-000080,LY-HOT-000080,hotels,فندق النقازة الخمس,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000591,IMG-2EE2EB10241BFF05,IMG-44F58819FE6505E3,assets/images/hotels/hotels-LY-HOTELS-00081-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000592,IMG-00DF5A97DE0DCF00,IMG-44F58819FE6505E3,assets/images/hotels/hotels-LY-HOTELS-00081-01.webp,PRIORITY_A,LY-HOT-000081,LY-HOT-000081,hotels,فندق النهر,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000593,IMG-A6DCDE0B7AC825A2,IMG-61C692CA68C7D0EB,assets/images/hotels/hotels-LY-HOTELS-00081-02.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000594,IMG-7AB18C0F32D27614,IMG-61C692CA68C7D0EB,assets/images/hotels/hotels-LY-HOTELS-00081-02.webp,PRIORITY_A,LY-HOT-000081,LY-HOT-000081,hotels,فندق النهر,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000595,IMG-58BB0C383AEFF538,IMG-D552FBC06D8583DA,assets/images/hotels/hotels-LY-HOTELS-00081-03.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000596,IMG-34A938DE57371F07,IMG-D552FBC06D8583DA,assets/images/hotels/hotels-LY-HOTELS-00081-03.webp,PRIORITY_A,LY-HOT-000081,LY-HOT-000081,hotels,فندق النهر,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000597,IMG-D6889136D1DAD153,IMG-D6889136D1DAD153,assets/images/hotels/hotels-LY-HOTELS-00084-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000598,IMG-612CCDBF36460E46,IMG-D6889136D1DAD153,assets/images/hotels/hotels-LY-HOTELS-00084-01.webp,PRIORITY_A,LY-HOT-000084,LY-HOT-000084,hotels,فندق الواحات,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000599,IMG-BE9FC5458061A2A5,IMG-BE9FC5458061A2A5,assets/images/hotels/hotels-LY-HOTELS-00085-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000600,IMG-477F3B49EC08BB94,IMG-477F3B49EC08BB94,assets/images/hotels/hotels-LY-HOTELS-00085-01.webp,PRIORITY_A,LY-HOT-000085,LY-HOT-000085,hotels,فندق الياسمين,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000601,IMG-3D576F4253897F84,IMG-3D576F4253897F84,assets/images/hotels/hotels-LY-HOTELS-00085-02.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000602,IMG-F233C639D2E8E39B,IMG-3D576F4253897F84,assets/images/hotels/hotels-LY-HOTELS-00085-02.webp,PRIORITY_A,LY-HOT-000085,LY-HOT-000085,hotels,فندق الياسمين,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000603,IMG-B051BE6C0F81B033,IMG-B051BE6C0F81B033,assets/images/hotels/hotels-LY-HOTELS-00085-03.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000604,IMG-CA972D864941F241,IMG-B051BE6C0F81B033,assets/images/hotels/hotels-LY-HOTELS-00085-03.webp,PRIORITY_A,LY-HOT-000085,LY-HOT-000085,hotels,فندق الياسمين,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000605,IMG-C778F371CEE679A5,IMG-C778F371CEE679A5,assets/images/hotels/hotels-LY-HOTELS-00086-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000606,IMG-F7EC6271B650752B,IMG-C778F371CEE679A5,assets/images/hotels/hotels-LY-HOTELS-00086-01.webp,PRIORITY_A,LY-HOT-000086,LY-HOT-000086,hotels,فندق أجنحة قرطاج,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000607,IMG-4BDB0432089D1D82,IMG-4BDB0432089D1D82,assets/images/hotels/hotels-LY-HOTELS-00086-02.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000608,IMG-F0A86AFA3850DF73,IMG-4BDB0432089D1D82,assets/images/hotels/hotels-LY-HOTELS-00086-02.webp,PRIORITY_A,LY-HOT-000086,LY-HOT-000086,hotels,فندق أجنحة قرطاج,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000609,IMG-E59A65BBD46ACBB2,IMG-E59A65BBD46ACBB2,assets/images/hotels/hotels-LY-HOTELS-00086-03.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000610,IMG-26336BB4A4128505,IMG-E59A65BBD46ACBB2,assets/images/hotels/hotels-LY-HOTELS-00086-03.webp,PRIORITY_A,LY-HOT-000086,LY-HOT-000086,hotels,فندق أجنحة قرطاج,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000611,IMG-ED4FB57C8879404C,IMG-ED4FB57C8879404C,assets/images/hotels/hotels-LY-HOTELS-00086-04.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000612,IMG-51E13EC44319543A,IMG-ED4FB57C8879404C,assets/images/hotels/hotels-LY-HOTELS-00086-04.webp,PRIORITY_A,LY-HOT-000086,LY-HOT-000086,hotels,فندق أجنحة قرطاج,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000613,IMG-AD17C5E93947DB3F,IMG-AD17C5E93947DB3F,assets/images/hotels/hotels-LY-HOTELS-00086-05.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000614,IMG-78AF229C6E680D31,IMG-AD17C5E93947DB3F,assets/images/hotels/hotels-LY-HOTELS-00086-05.webp,PRIORITY_A,LY-HOT-000086,LY-HOT-000086,hotels,فندق أجنحة قرطاج,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000615,IMG-D1E6E47D8546628E,IMG-D1E6E47D8546628E,assets/images/hotels/hotels-LY-HOTELS-00088-01.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000616,IMG-599C8099E31AA502,IMG-D1E6E47D8546628E,assets/images/hotels/hotels-LY-HOTELS-00088-01.webp,PRIORITY_A,LY-HOT-000088,LY-HOT-000088,hotels,فندق بنت السيد,cannot_determine,defer,gallery,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000617,IMG-20805D649E860231,IMG-20805D649E860231,assets/images/hotels/hotels-LY-HOTELS-00090-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000618,IMG-51AB10EF4C188BE1,IMG-20805D649E860231,assets/images/hotels/hotels-LY-HOTELS-00090-01.webp,PRIORITY_A,LY-HOT-000090,LY-HOT-000090,hotels,فندق بيت الأمان,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000619,IMG-6DCB624E181157AC,IMG-6DCB624E181157AC,assets/images/hotels/hotels-LY-HOTELS-00090-02.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000620,IMG-30C2E9E862A9C5C2,IMG-6DCB624E181157AC,assets/images/hotels/hotels-LY-HOTELS-00090-02.webp,PRIORITY_A,LY-HOT-000090,LY-HOT-000090,hotels,فندق بيت الأمان,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000621,IMG-A3B07EF1A9E0A018,IMG-558E091E762A9458,assets/images/hotels/hotels-LY-HOTELS-00090-03.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000622,IMG-12943799F215FFA1,IMG-558E091E762A9458,assets/images/hotels/hotels-LY-HOTELS-00090-03.webp,PRIORITY_A,LY-HOT-000090,LY-HOT-000090,hotels,فندق بيت الأمان,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000623,IMG-E728C6191849D99F,IMG-A287A1D271709826,assets/images/hotels/hotels-LY-HOTELS-00090-04.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000624,IMG-5446A0D246BDB060,IMG-A287A1D271709826,assets/images/hotels/hotels-LY-HOTELS-00090-04.webp,PRIORITY_A,LY-HOT-000090,LY-HOT-000090,hotels,فندق بيت الأمان,cannot_determine,defer,gallery,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000625,IMG-91F5513CB53496D9,IMG-91F5513CB53496D9,assets/images/hotels/hotels-LY-HOTELS-00091-01.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000626,IMG-EF3B1425ACE980F9,IMG-EF3B1425ACE980F9,assets/images/hotels/hotels-LY-HOTELS-00091-01.webp,PRIORITY_A,LY-HOT-000091,LY-HOT-000091,hotels,فندق بيت الشرق,cannot_determine,defer,gallery,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
