feature_id,layer_id,name_ar,name_en,facility_type_code,investment_type_code,geometry_type,city_ar,municipality_ar,longitude,latitude,data_quality_status,data_review_status,source,id_status
LY-ACC-RES-NAT-00082,resorts,استراحه فينيسيا صبراته,,review_required,,Point,,,12.4751743,32.7980801,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00083,resorts,استراحة الزيتونة,,review_required,,Point,,,12.4775625,32.8001875,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-SAB-00007,resorts,Sabratha youth hostel _بيت شباب صبراتة,,review_required,,Point,صبراتة,صبراتة,12.4890506,32.8001823,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00084,resorts,استراحة ومصيف باب البحر,,accommodation_resort_other,,Point,,,12.5157738,32.8020185,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00085,resorts,مقسم استراحات بن سالم,,review_required,,Point,,,12.517266,32.799874,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00086,resorts,إستراحة سوفانا,,review_required,,Point,,,12.5185793,32.8016134,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00087,resorts,استراحة لازورد صبراته,,review_required,,Point,,,12.5242763,32.801517,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00088,resorts,استراحة مرجانة (الحرابي),,review_required,,Point,,,12.5249186,32.8014385,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00089,resorts,مصيف ليبيا العائلي,,family_resort,,Point,,,12.5499375,32.7975625,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00090,resorts,مصيف صرمان العائلي,,family_resort,,Point,,,12.5661406,32.7949875,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00091,resorts,استراحة مرمرة جوددائم,,review_required,,Point,,,12.7747574,32.7909432,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00092,resorts,استراحة البحر الابيض. JUDDIAM,,review_required,,Point,,,12.8000603,32.7972164,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00093,resorts,مشروع برج النصر الفندقي/ شركة الذابلة للاستثمار,,review_required,,Point,,,13.0676348,32.8569484,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00094,resorts,مشروع لؤلؤة المدينة قرية النفط,,review_required,,Point,,,13.0774262,32.8599086,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00095,resorts,مصيف شاطئ الرمال,,accommodation_resort_other,,Point,,,13.4411649,32.8566529,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00096,resorts,مصيف نسيم البحر العائلى,,accommodation_resort_other,,Point,,,13.4458937,32.8545234,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00097,resorts,مصيف جنى العائلي,,family_resort,,Point,,,13.4493142,32.8529526,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00098,resorts,مصيف وقرية بيلسان العائلي,,family_resort,,Point,,,13.4532329,32.8515263,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00099,resorts,مصيف جسر الطاقة العائلي,,family_resort,,Point,,,13.4571025,32.8505775,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00100,resorts,مصيف القلعة العائلي 32,,family_resort,,Point,,,13.4648724,32.8476274,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00101,resorts,مصيف اﻻمان والمرح العائلي,,family_resort,,Point,,,13.4617026,32.8491835,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00102,resorts,مصيف جيران البحر العائلي,,family_resort,,Point,,,13.4881483,32.8358246,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00103,resorts,ڤيلا لاڤيستا,,review_required,,Point,,,13.499675,32.8263611,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00104,resorts,Private house برايفت هاوس,,review_required,,Point,,,13.4965848,32.8256978,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00105,resorts,ROYAL DYAR Resort Hotel,,tourist_resort,,Point,,,13.5917368,32.7955237,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00106,resorts,Cyrine Resort,,tourist_resort,,Point,,,13.5811101,32.7933825,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00107,resorts,استراحة القويعة,,review_required,,Point,,,13.6026248,32.7843142,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00108,resorts,Alameer Villa ڤيلا الأمير,,review_required,,Point,,,13.6452837,32.7809471,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00109,resorts,Villa mfm,,review_required,,Point,,,13.6545833,32.7878115,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00110,resorts,W استراحة,,review_required,,Point,,,13.640728,32.7866744,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00111,resorts,استراحة السلام,,review_required,,Point,,,13.6407615,32.7863393,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00112,resorts,استراحات ابناء يوسف منيصير,,review_required,,Point,,,13.6483207,32.7890202,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00113,resorts,استراحات شاطئ غوط الرمان,,review_required,,Point,,,13.6481641,32.7866322,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00114,resorts,A.G.S villa,,review_required,,Point,,,13.645495,32.7853207,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00115,resorts,استراحة فاميلي رست,,review_required,,Point,,,13.6492705,32.7841251,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00116,resorts,استراحة بن طابون,,review_required,,Point,,,13.6482928,32.7835389,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00117,resorts,إستراحة ليان للإيجار اليومي,,review_required,,Point,,,13.646381,32.784138,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00118,resorts,Villa SIMO,,review_required,,Point,,,13.6461763,32.7852914,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00119,resorts,إستراحة ليان للإيجار اليومي,,review_required,,Point,,,13.6464145,32.7857348,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00120,resorts,استراحة هلا مدريد القره بوللي,,review_required,,Point,,,13.6503205,32.786204,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00121,resorts,ليڤينت/Levent Family Resort,,family_resort,,Point,,,13.6508755,32.7862502,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00122,resorts,منتجع الماسة السياحي,,review_required,,Point,,,13.6526789,32.7862274,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00123,resorts,Compound Rawasi,,review_required,,Point,,,13.6547181,32.7833752,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00124,resorts,استراحة فايف قولد ستار,,review_required,,Point,,,13.6575625,32.7848125,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00125,resorts,استراحة زهرة القويعة,,review_required,,Point,,,13.6581392,32.7849693,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00126,resorts,The Twins استراحات التوأم,,review_required,,Point,,,13.6582634,32.7854936,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00127,resorts,منتجع إيليت,,review_required,,Point,,,13.6589592,32.7873717,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00128,resorts,شاليه شمس البحر القره بوللي,,accommodation_resort_other,,Point,,,13.6593844,32.7868362,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00129,resorts,شاليه النورس,,accommodation_resort_other,,Point,,,13.6594867,32.7868808,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00130,resorts,استراحة ديلان,,review_required,,Point,,,13.6612993,32.7867376,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00131,resorts,Crown Beach Resort,,tourist_resort,,Point,,,13.6602957,32.7878833,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00132,resorts,Salem Elgamoudi Beach House,,review_required,,Point,,,13.6611076,32.7873376,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00133,resorts,Bali s BEACH HOUSE,,review_required,,Point,,,13.6617428,32.7872148,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00134,resorts,Alhady Elmelliti Beach House,,review_required,,Point,,,13.661732,32.7878667,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00135,resorts,Golden beach village,,review_required,,Point,,,13.6608737,32.7887504,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00136,resorts,شاطي القره بوللي منطقة القويعة السياحية,,review_required,,Point,,,13.6653715,32.7894088,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00137,resorts,منتجع كريستال السياحي 1,,review_required,,Point,,,13.6662998,32.788138,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00138,resorts,استراحة لابلازا -LA PLAZA,,review_required,,Point,,,13.6656029,32.7870788,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00139,resorts,إستراحة القويعة العائلية,,family_resort,,Point,,,13.6298483,32.7787266,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00140,resorts,استراحة كازا دولتشي,,review_required,,Point,,,13.6440928,32.7799001,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00141,resorts,استراحات الدلفين الفاخرة 1 و 2 و 3 و4,,review_required,,Point,,,13.644618,32.7796264,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00142,resorts,استراحة ارام للاستجمام العائلي,,family_resort,,Point,,,13.6516421,32.7806459,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00143,resorts,Villa Lugano ڤيلا لوچانو,,review_required,,Point,,,13.6731804,32.7819916,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00144,resorts,حلا البحر للعائلات,,family_resort,,Point,,,13.67428,32.7840256,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00145,resorts,Villa Mia فيلا ميا,,review_required,,Point,,,13.6725358,32.7828327,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00146,resorts,لمة العيلة,,review_required,,Point,,,13.6730453,32.7831857,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00147,resorts,استراحة نسائم البحر,,review_required,,Point,,,13.6738807,32.7830915,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00148,resorts,Villa golden star,,review_required,,Point,,,13.6735125,32.7822272,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00149,resorts,فيلا الصاري العائلية,,family_resort,,Point,,,13.6740388,32.7819255,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00150,resorts,بيت الصبار,,review_required,,Point,,,13.6725336,32.7807619,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00151,resorts,فيلا الشاهين,,review_required,,Point,,,13.6727762,32.7809974,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00152,resorts,Hesham Al Askari Marine Rest House,,review_required,,Point,,,13.6726534,32.7828317,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00153,resorts,La Coral,,review_required,,Point,,,13.6731743,32.7829974,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00154,resorts,استراحة شمس للعائلات,,family_resort,,Point,,,13.6739304,32.7839781,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00155,resorts,فيلا ملكة A,,review_required,,Point,,,13.6732969,32.7850625,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00156,resorts,فيلا غسق,,review_required,,Point,,,13.6727871,32.7851295,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00157,resorts,فيلا روعة,,review_required,,Point,,,13.6733222,32.7853858,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00158,resorts,شاليه قطر الندى,,accommodation_resort_other,,Point,,,13.6721823,32.785773,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00159,resorts,النوران العائلية,,family_resort,,Point,,,13.6726472,32.7859939,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00160,resorts,شاليه الدلفين,,accommodation_resort_other,,Point,,,13.673279,32.7859816,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00161,resorts,شاليه همام,,accommodation_resort_other,,Point,,,13.6746817,32.7864115,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00162,resorts,Villa Mare ڤيلا ماري,,review_required,,Point,,,13.6743676,32.7869,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00163,resorts,فيلا كراون Villa Crown,,review_required,,Point,,,13.6718995,32.7874264,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00164,resorts,فيلا سانتوريني,,review_required,,Point,,,13.6718665,32.787142,low,review_required,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00165,resorts,شاليه ماسة,,accommodation_resort_other,,Point,,,13.6719462,32.7875736,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00166,resorts,استراحة مارية العائلية,,family_resort,,Point,,,13.6741114,32.7884234,low,integrated,Tourist villages and resorts KML,valid
LY-ACC-RES-NAT-00167,resorts,استراحة اللؤلؤة,,review_required,,Point,,,13.673185,32.7886616,low,review_required,Tourist villages and resorts KML,valid
